dataset,query,role,review_reference_top1_id,impr_id,impr_name,impr_score,impr_flag,changed_vs_baseline,base_id,base_name,base_score,base_flag
corpus,Temporal occipital fusiform cortex,llm_accept_top1,HOMBA:13324,HOMBA:13324,ventrolateral temporal cortex,0.6743,needs_review,,HOMBA:13324,ventrolateral temporal cortex,0.6743,needs_review
corpus,Parietal opercular cortex,llm_accept_top1,HOMBA:10208,HOMBA:10208,parietal cortex,0.698,needs_review,,HOMBA:10208,parietal cortex,0.698,needs_review
corpus,Anterior pulvinar,llm_accept_top1,HOMBA:10409,HOMBA:10409,pulvinar of thalamus,0.7009,needs_review,,HOMBA:10409,pulvinar of thalamus,0.7009,needs_review
corpus,Frontal orbital cortex (anterior),llm_accept_top1,HOMBA:10194,HOMBA:10194,orbital frontal cortex,0.7152,needs_review,,HOMBA:10194,orbital frontal cortex,0.7152,needs_review
corpus,Frontal orbital cortex (posterior),llm_accept_top1,HOMBA:10194,HOMBA:10194,orbital frontal cortex,0.7152,needs_review,,HOMBA:10194,orbital frontal cortex,0.7152,needs_review
corpus,Pre-supplementary motor area (inferior),llm_accept_top1,HOMBA:AA30012,HOMBA:AA30012,medial division of area 6 (supplementary motor area),0.7172,needs_review,,HOMBA:AA30012,medial division of area 6 (supplementary motor area),0.7172,needs_review
corpus,Pre-supplementary motor area (superior),llm_accept_top1,HOMBA:AA30012,HOMBA:AA30012,medial division of area 6 (supplementary motor area),0.7172,needs_review,,HOMBA:AA30012,medial division of area 6 (supplementary motor area),0.7172,needs_review
corpus,Ventrolateral medulla,llm_accept_top1,HOMBA:10662,HOMBA:10662,myelencephalon (medulla oblongata),0.7238,needs_review,,HOMBA:10662,myelencephalon (medulla oblongata),0.7238,needs_review
corpus,Vagus (spinal accessory) neurons,llm_accept_top1,HOMBA:AA30587,HOMBA:AA30587,spinal accessory nucleus,0.7297,needs_review,,HOMBA:AA30587,spinal accessory nucleus,0.7297,needs_review
corpus,Visual area V7,llm_accept_top1,HOMBA:267499179,HOMBA:267499179,seventh visual area V7,0.7346,needs_review,,HOMBA:267499179,seventh visual area V7,0.7346,needs_review
corpus,Temporal frontal cortex (anterior),llm_accept_top1,HOMBA:10241,HOMBA:10241,rostral division of area 22,0.7593,needs_review,,HOMBA:10241,rostral division of area 22,0.7593,needs_review
corpus,Pedunculopontine tegmentum,llm_accept_top1,HOMBA:12416,HOMBA:12416,pontine tegmentum,0.7612,needs_review,,HOMBA:12416,pontine tegmentum,0.7612,needs_review
corpus,Forel's field H1,llm_accept_top1,HOMBA:10593,HOMBA:10593,thalamic fasciculus (field H1),0.7663,needs_review,,HOMBA:10593,thalamic fasciculus (field H1),0.7663,needs_review
corpus,Forel's field H2,llm_accept_top1,HOMBA:10585,HOMBA:10585,lenticular fasciculus (field H2),0.7663,needs_review,,HOMBA:10585,lenticular fasciculus (field H2),0.7663,needs_review
corpus,Paracentral lobule,llm_accept_top1,HOMBA:12126,HOMBA:12126,"paracentral lobule, rostral part",0.7897,needs_review,,HOMBA:12126,"paracentral lobule, rostral part",0.7897,needs_review
corpus,Occipital fusiform gyrus,llm_accept_top1,HOMBA:AA30549,HOMBA:AA30549,fusiform (occipitotemporal) gyrus,0.7917,needs_review,,HOMBA:AA30549,fusiform (occipitotemporal) gyrus,0.7917,needs_review
corpus,Secondary visual cortex,llm_accept_top1,HOMBA:AA30822,HOMBA:AA30823,"dorsal secondary visual cortex (dorsal area 18, dorsal area OB, area 18a)",0.7547,needs_review,yes,HOMBA:AA30822,dorsolateral extrastriate occipital cortex,0.8347,needs_review
corpus,Frontal medial cortex,llm_accept_top1,HOMBA:10195,HOMBA:10195,medial orbital frontal cortex (area 14),0.8374,needs_review,,HOMBA:10195,medial orbital frontal cortex (area 14),0.8374,needs_review
corpus,Reticular perithalamic nucleus,llm_accept_top1,HOMBA:10464,HOMBA:10464,reticular nucleus of thalamus,0.8518,needs_review,,HOMBA:10464,reticular nucleus of thalamus,0.8518,needs_review
corpus,Temporal frontal cortex (posterior),llm_accept_top1,HOMBA:AA30009,HOMBA:AA30009,frontal motor cortex (posterior frontal cortex),0.8682,needs_review,,HOMBA:AA30009,frontal motor cortex (posterior frontal cortex),0.8682,needs_review
corpus,Superior parietal gyrus,llm_accept_top1,HOMBA:12131,HOMBA:12133,superior parietal lobule (gyrus),0.7971,needs_review,yes,HOMBA:12131,parietal lobe,0.8771,needs_review
corpus,Angular gyrus (anterior),llm_accept_top1,HOMBA:12136,HOMBA:12136,angular gyrus,0.88,needs_review,,HOMBA:12136,angular gyrus,0.88,needs_review
corpus,Angular gyrus (posterior),llm_accept_top1,HOMBA:12136,HOMBA:12136,angular gyrus,0.88,needs_review,,HOMBA:12136,angular gyrus,0.88,needs_review
corpus,CA4 (dentate hilus),llm_accept_top1,HOMBA:10300,HOMBA:10300,CA4 region of hippocampus,0.88,needs_review,,HOMBA:10300,CA4 region of hippocampus,0.88,needs_review
corpus,Cerebellar cortex (granular layer),llm_accept_top1,HOMBA:10657,HOMBA:10657,cerebellar cortex,0.88,needs_review,,HOMBA:10657,cerebellar cortex,0.88,needs_review
corpus,Corticospinal tract (pyramids),llm_accept_top1,HOMBA:12047,HOMBA:12047,corticospinal tract,0.88,needs_review,,HOMBA:12047,corticospinal tract,0.88,needs_review
corpus,Edinger-Westphal nucleus (preganglionic),llm_accept_top1,HOMBA:12197,HOMBA:12197,Edinger-Westphal nucleus (accessory oculomotor nucleus),0.88,needs_review,,HOMBA:12197,Edinger-Westphal nucleus (accessory oculomotor nucleus),0.88,needs_review
corpus,Fornix (anterior columns),llm_accept_top1,HOMBA:10576,HOMBA:10576,fornix,0.88,needs_review,,HOMBA:10576,fornix,0.88,needs_review
corpus,Frontal pole (lateral),llm_accept_top1,HOMBA:146034888,HOMBA:146034888,frontal pole,0.88,needs_review,,HOMBA:146034888,frontal pole,0.88,needs_review
corpus,Frontal pole (medial),llm_accept_top1,HOMBA:146034888,HOMBA:146034888,frontal pole,0.88,needs_review,,HOMBA:146034888,frontal pole,0.88,needs_review
corpus,Inferior frontal gyrus (anterior),llm_accept_top1,HOMBA:12117,HOMBA:12117,inferior frontal gyrus,0.88,needs_review,,HOMBA:12117,inferior frontal gyrus,0.88,needs_review
corpus,Inferior frontal gyrus (orbital part),llm_accept_top1,HOMBA:12117,HOMBA:12117,inferior frontal gyrus,0.88,needs_review,,HOMBA:12117,inferior frontal gyrus,0.88,needs_review
corpus,Inferior frontal gyrus (pars opercularis),llm_accept_top1,HOMBA:12117,HOMBA:12117,inferior frontal gyrus,0.88,needs_review,,HOMBA:12117,inferior frontal gyrus,0.88,needs_review
corpus,Inferior frontal gyrus (pars orbitalis),llm_accept_top1,HOMBA:12117,HOMBA:12117,inferior frontal gyrus,0.88,needs_review,,HOMBA:12117,inferior frontal gyrus,0.88,needs_review
corpus,Inferior frontal gyrus (pars triangularis),llm_accept_top1,HOMBA:12117,HOMBA:12117,inferior frontal gyrus,0.88,needs_review,,HOMBA:12117,inferior frontal gyrus,0.88,needs_review
corpus,Inferior temporal gyrus (anterior),llm_accept_top1,HOMBA:12142,HOMBA:12142,inferior temporal gyrus,0.88,needs_review,,HOMBA:12142,inferior temporal gyrus,0.88,needs_review
corpus,Inferior temporal gyrus (posterior),llm_accept_top1,HOMBA:12142,HOMBA:12142,inferior temporal gyrus,0.88,needs_review,,HOMBA:12142,inferior temporal gyrus,0.88,needs_review
corpus,Inferior temporal gyrus (temporo-occipital),llm_accept_top1,HOMBA:12142,HOMBA:12142,inferior temporal gyrus,0.88,needs_review,,HOMBA:12142,inferior temporal gyrus,0.88,needs_review
corpus,Insular cortex (anterior),llm_accept_top1,HOMBA:10288,HOMBA:10288,major insular cortex,0.88,needs_review,,HOMBA:10288,major insular cortex,0.88,needs_review
corpus,Insular cortex (posterior),llm_accept_top1,HOMBA:10288,HOMBA:10288,major insular cortex,0.88,needs_review,,HOMBA:10288,major insular cortex,0.88,needs_review
corpus,Lenticular nucleus (pallidum),llm_accept_top1,HOMBA:10338,HOMBA:10338,putamen (lateroventral division of the CP),0.88,needs_review,,HOMBA:10338,putamen (lateroventral division of the CP),0.88,needs_review
corpus,Middle frontal gyrus (anterior),llm_accept_top1,HOMBA:12116,HOMBA:12116,middle frontal gyrus,0.88,needs_review,,HOMBA:12116,middle frontal gyrus,0.88,needs_review
corpus,Middle frontal gyrus (orbital part),llm_accept_top1,HOMBA:12116,HOMBA:12116,middle frontal gyrus,0.88,needs_review,,HOMBA:12116,middle frontal gyrus,0.88,needs_review
corpus,Middle frontal gyrus (posterior),llm_accept_top1,HOMBA:12116,HOMBA:12116,middle frontal gyrus,0.88,needs_review,,HOMBA:12116,middle frontal gyrus,0.88,needs_review
corpus,Middle temporal gyrus (anterior),llm_accept_top1,HOMBA:12141,HOMBA:12141,middle temporal gyrus,0.88,needs_review,,HOMBA:12141,middle temporal gyrus,0.88,needs_review
corpus,Middle temporal gyrus (posterior),llm_accept_top1,HOMBA:12141,HOMBA:12141,middle temporal gyrus,0.88,needs_review,,HOMBA:12141,middle temporal gyrus,0.88,needs_review
corpus,Middle temporal gyrus (temporo-occipital),llm_accept_top1,HOMBA:12141,HOMBA:12141,middle temporal gyrus,0.88,needs_review,,HOMBA:12141,middle temporal gyrus,0.88,needs_review
corpus,Postcentral gyrus (lateral inferior),llm_accept_top1,HOMBA:12132,HOMBA:12132,postcentral gyrus,0.88,needs_review,,HOMBA:12132,postcentral gyrus,0.88,needs_review
corpus,Postcentral gyrus (lateral middle),llm_accept_top1,HOMBA:12132,HOMBA:12132,postcentral gyrus,0.88,needs_review,,HOMBA:12132,postcentral gyrus,0.88,needs_review
corpus,Postcentral gyrus (lateral superior),llm_accept_top1,HOMBA:12132,HOMBA:12132,postcentral gyrus,0.88,needs_review,,HOMBA:12132,postcentral gyrus,0.88,needs_review
corpus,Postcentral gyrus (medial),llm_accept_top1,HOMBA:12132,HOMBA:12132,postcentral gyrus,0.88,needs_review,,HOMBA:12132,postcentral gyrus,0.88,needs_review
corpus,Precentral gyrus (lateral inferior),llm_accept_top1,HOMBA:12114,HOMBA:12114,precentral gyrus,0.88,needs_review,,HOMBA:12114,precentral gyrus,0.88,needs_review
corpus,Precentral gyrus (lateral middle),llm_accept_top1,HOMBA:12114,HOMBA:12114,precentral gyrus,0.88,needs_review,,HOMBA:12114,precentral gyrus,0.88,needs_review
corpus,Precentral gyrus (lateral superior),llm_accept_top1,HOMBA:12114,HOMBA:12114,precentral gyrus,0.88,needs_review,,HOMBA:12114,precentral gyrus,0.88,needs_review
corpus,Precentral gyrus (medial),llm_accept_top1,HOMBA:12114,HOMBA:12114,precentral gyrus,0.88,needs_review,,HOMBA:12114,precentral gyrus,0.88,needs_review
corpus,Spinal trigeminal nucleus (oralis),llm_accept_top1,HOMBA:12572,HOMBA:12572,spinal trigeminal nucleus,0.88,needs_review,,HOMBA:12572,spinal trigeminal nucleus,0.88,needs_review
corpus,Superior frontal gyrus (dorsolateral),llm_accept_top1,HOMBA:12115,HOMBA:12115,superior frontal gyrus,0.88,needs_review,,HOMBA:12115,superior frontal gyrus,0.88,needs_review
corpus,Superior frontal gyrus (lateral anterior),llm_accept_top1,HOMBA:12115,HOMBA:12115,superior frontal gyrus,0.88,needs_review,,HOMBA:12115,superior frontal gyrus,0.88,needs_review
corpus,Superior frontal gyrus (lateral middle),llm_accept_top1,HOMBA:12115,HOMBA:12115,superior frontal gyrus,0.88,needs_review,,HOMBA:12115,superior frontal gyrus,0.88,needs_review
corpus,Superior frontal gyrus (lateral posterior),llm_accept_top1,HOMBA:12115,HOMBA:12115,superior frontal gyrus,0.88,needs_review,,HOMBA:12115,superior frontal gyrus,0.88,needs_review
corpus,Superior frontal gyrus (medial orbital),llm_accept_top1,HOMBA:12115,HOMBA:12115,superior frontal gyrus,0.88,needs_review,,HOMBA:12115,superior frontal gyrus,0.88,needs_review
corpus,Superior frontal gyrus (medial),llm_accept_top1,HOMBA:12115,HOMBA:12115,superior frontal gyrus,0.88,needs_review,,HOMBA:12115,superior frontal gyrus,0.88,needs_review
corpus,Superior frontal gyrus (orbital part),llm_accept_top1,HOMBA:12115,HOMBA:12115,superior frontal gyrus,0.88,needs_review,,HOMBA:12115,superior frontal gyrus,0.88,needs_review
corpus,Superior parietal lobule (anterior),llm_accept_top1,HOMBA:12133,HOMBA:12133,superior parietal lobule (gyrus),0.88,needs_review,,HOMBA:12133,superior parietal lobule (gyrus),0.88,needs_review
corpus,Superior parietal lobule (posterior),llm_accept_top1,HOMBA:12133,HOMBA:12133,superior parietal lobule (gyrus),0.88,needs_review,,HOMBA:12133,superior parietal lobule (gyrus),0.88,needs_review
corpus,Superior temporal gyrus (anterior),llm_accept_top1,HOMBA:12140,HOMBA:12140,superior temporal gyrus,0.88,needs_review,,HOMBA:12140,superior temporal gyrus,0.88,needs_review
corpus,Superior temporal gyrus (posterior),llm_accept_top1,HOMBA:12140,HOMBA:12140,superior temporal gyrus,0.88,needs_review,,HOMBA:12140,superior temporal gyrus,0.88,needs_review
corpus,Supramarginal gyrus (anterior),llm_accept_top1,HOMBA:12135,HOMBA:12135,supramarginal gyrus,0.88,needs_review,,HOMBA:12135,supramarginal gyrus,0.88,needs_review
corpus,Supramarginal gyrus (posterior),llm_accept_top1,HOMBA:12135,HOMBA:12135,supramarginal gyrus,0.88,needs_review,,HOMBA:12135,supramarginal gyrus,0.88,needs_review
corpus,Thalamus (excluding pulvinar),llm_accept_top1,HOMBA:10390,HOMBA:10390,thalamus,0.88,needs_review,,HOMBA:10390,thalamus,0.88,needs_review
corpus,Lateral intraparietal area (ventral),llm_accept_top1,HOMBA:267498979,HOMBA:267498979,lateral subdivision of area 7,0.5793,modifier_conflict,,HOMBA:267498979,lateral subdivision of area 7,0.5793,modifier_conflict
corpus,Transverse temporal gyri (Heschl's gyri),llm_accept_top1,HOMBA:12144,HOMBA:12144,transverse temporal gyrus (Heschl's gyrus),0.825,modifier_conflict,,HOMBA:12144,transverse temporal gyrus (Heschl's gyrus),0.825,modifier_conflict
corpus,Lateral occipital cortex (inferior),llm_accept_top1,HOMBA:AA30024,HOMBA:AA30024,"lateral temporal-occipital cortex (area 37l, area TEO)",0.8409,modifier_conflict,,HOMBA:AA30024,"lateral temporal-occipital cortex (area 37l, area TEO)",0.8409,modifier_conflict
corpus,Lateral occipital cortex (superior),llm_accept_top1,HOMBA:AA30024,HOMBA:AA30024,"lateral temporal-occipital cortex (area 37l, area TEO)",0.8409,modifier_conflict,,HOMBA:AA30024,"lateral temporal-occipital cortex (area 37l, area TEO)",0.8409,modifier_conflict
corpus,Cingulate gyrus (anterior posterior part),llm_accept_top1,HOMBA:10278,HOMBA:10278,anterior cingulate  cortex (ventromedial prefrontal cortex),0.895,modifier_conflict,,HOMBA:10278,anterior cingulate  cortex (ventromedial prefrontal cortex),0.895,modifier_conflict
corpus,Ventral posterior external thalamic nucleus,llm_accept_top1,HOMBA:10423,HOMBA:10423,ventral posterior nuclear complex of thalamus,0.9231,modifier_conflict,,HOMBA:10423,ventral posterior nuclear complex of thalamus,0.9231,modifier_conflict
corpus,Cingulate gyrus (anterior anterior part),llm_accept_top1,HOMBA:10278,HOMBA:10278,anterior cingulate  cortex (ventromedial prefrontal cortex),0.9775,modifier_conflict,,HOMBA:10278,anterior cingulate  cortex (ventromedial prefrontal cortex),0.9775,modifier_conflict
corpus,Inferior olive (principal nucleus),llm_accept_top1,HOMBA:12600,HOMBA:12600,inferior olive,1.0,modifier_conflict,,HOMBA:12600,inferior olive,1.0,modifier_conflict
corpus,Lateral reticular nucleus (magnocellular),llm_accept_top1,HOMBA:12634,HOMBA:12634,lateral reticular nucleus,1.0,modifier_conflict,,HOMBA:12634,lateral reticular nucleus,1.0,modifier_conflict
corpus,Lateral reticular nucleus (parvicellular),llm_accept_top1,HOMBA:12634,HOMBA:12634,lateral reticular nucleus,1.0,modifier_conflict,,HOMBA:12634,lateral reticular nucleus,1.0,modifier_conflict
corpus,Temporal pole (middle temporal gyrus),llm_accept_top1,HOMBA:12146,HOMBA:12146,temporal pole (temporopolar cortex),1.0,modifier_conflict,,HOMBA:12146,temporal pole (temporopolar cortex),1.0,modifier_conflict
corpus,Temporal pole (superior temporal gyrus),llm_accept_top1,HOMBA:12146,HOMBA:12146,temporal pole (temporopolar cortex),1.0,modifier_conflict,,HOMBA:12146,temporal pole (temporopolar cortex),1.0,modifier_conflict
corpus,Uncus,llm_accept_top1,HOMBA:12165,HOMBA:12165,uncus of (para)hippocampal gyrus,0.224,low_confidence,,HOMBA:12165,uncus of (para)hippocampal gyrus,0.224,low_confidence
corpus,Median cingulate and paracingulate gyri,llm_accept_top1,HOMBA:146034872,HOMBA:146034872,paracingulate gyrus,0.4529,low_confidence,,HOMBA:146034872,paracingulate gyrus,0.4529,low_confidence
corpus,V4 transitional area,llm_accept_top1,HOMBA:AA30818,HOMBA:AA30818,transitional fourth visual area (V4T),0.4783,low_confidence,,HOMBA:AA30818,transitional fourth visual area (V4T),0.4783,low_confidence
corpus,Rolandic operculum,llm_accept_top1,HOMBA:12127,HOMBA:12127,frontal operculum,0.4835,low_confidence,,HOMBA:12127,frontal operculum,0.4835,low_confidence
corpus,Subcallosal cortex,llm_accept_top1,HOMBA:10281,HOMBA:10281,subgenual (subcallosal) cingulate cortex (area 25),0.4919,low_confidence,,HOMBA:10281,subgenual (subcallosal) cingulate cortex (area 25),0.4919,low_confidence
corpus,Parahippocampal area PeEc,llm_accept_top1,HOMBA:12162,HOMBA:12162,parahippocampal gyrus,0.4901,low_confidence,,HOMBA:12162,parahippocampal gyrus,0.49,low_confidence
corpus,Frontal opercular cortex,llm_accept_top1,HOMBA:12119,HOMBA:12119,"inferior frontal gyrus, opercular part",0.4926,low_confidence,,HOMBA:12119,"inferior frontal gyrus, opercular part",0.4926,low_confidence
corpus,Anterior cingulate and paracingulate gyri,llm_accept_top1,HOMBA:10278,HOMBA:10278,anterior cingulate  cortex (ventromedial prefrontal cortex),0.5249,low_confidence,,HOMBA:10278,anterior cingulate  cortex (ventromedial prefrontal cortex),0.5248,low_confidence
corpus,Meyer's loop (geniculocalcarine tract),llm_accept_top1,HOMBA:266441617,HOMBA:266441617,Meyer's loop of optic radiation,0.538,low_confidence,,HOMBA:266441617,Meyer's loop of optic radiation,0.538,low_confidence
corpus,Premotor eye field,llm_accept_top1,HOMBA:AA30010,HOMBA:AA30010,frontal eye field of premotor cortex,0.5438,low_confidence,,HOMBA:AA30010,frontal eye field of premotor cortex,0.5438,low_confidence
corpus,Calcarine fissure and surrounding cortex,llm_accept_top1,HOMBA:10612,HOMBA:10612,calcarine sulcus (fissure),0.5722,low_confidence,,HOMBA:10612,calcarine sulcus (fissure),0.5722,low_confidence
corpus,Intralaminar thalamic nuclei,llm_accept_top1,HOMBA:AA30311,HOMBA:AA30311,posterior marginal (intralaminar) nucleus of thalamus (PIL),0.5926,low_confidence,,HOMBA:AA30311,posterior marginal (intralaminar) nucleus of thalamus (PIL),0.5926,low_confidence
species,Basolateral Ventral Amygdaloid Nucleus,llm_accept_top1,HOMBA:10368,HOMBA:10368,basolateral nucleus (basal nucleus) of amygdala,0.5926,low_confidence,,HOMBA:10368,basolateral nucleus (basal nucleus) of amygdala,0.5926,low_confidence
species,Basolateral Dorsal Amygdaloid Nucleus,llm_accept_top1,HOMBA:10368,HOMBA:10368,basolateral nucleus (basal nucleus) of amygdala,0.594,low_confidence,,HOMBA:10368,basolateral nucleus (basal nucleus) of amygdala,0.594,low_confidence
species,Medial cerebellar peduncle,llm_accept_top1,HOMBA:12768,HOMBA:12768,middle cerebellar peduncle (brachium pontis),0.6071,needs_review,,HOMBA:12768,middle cerebellar peduncle (brachium pontis),0.6071,needs_review
species,"Amygdaloid area, unspecified",llm_accept_top1,HOMBA:AA30222,HOMBA:AA30222,regions of amygdaloid complex,0.5975,low_confidence,,HOMBA:AA30222,regions of amygdaloid complex,0.5975,low_confidence
species,"Facial nerve, unspecified",llm_accept_top1,HOMBA:12862,HOMBA:12862,root of facial nerve,0.6049,needs_review,,HOMBA:12862,root of facial nerve,0.6048,needs_review
species,Mesencephalic Trigeminal Nerve,llm_accept_top1,HOMBA:12208,HOMBA:12208,mesencephalic trigeminal nucleus,0.6128,needs_review,,HOMBA:12208,mesencephalic trigeminal nucleus,0.6128,needs_review
species,Ventrolateral thalamic nucleus (posterodorsal part),llm_accept_top1,HOMBA:10420,HOMBA:10420,ventral lateral nucleus of thalamus,0.88,needs_review,,HOMBA:10420,ventral lateral nucleus of thalamus,0.6139,needs_review
species,Ventrolateral thalamic nucleus (posteroventral part),llm_accept_top1,HOMBA:10420,HOMBA:10420,ventral lateral nucleus of thalamus,0.88,needs_review,,HOMBA:10420,ventral lateral nucleus of thalamus,0.6139,needs_review
species,Justaparaventricular Lateral Hypothalamus,llm_accept_top1,HOMBA:13337,HOMBA:13337,accessory secretory cells of lateral hypothalamus,0.6102,needs_review,,HOMBA:13337,accessory secretory cells of lateral hypothalamus,0.6102,needs_review
species,Centromedial-parafascicular Thalamus,llm_accept_top1,HOMBA:10448,HOMBA:10448,caudal intralaminar nuclei of thalamus,0.6083,needs_review,,HOMBA:10448,caudal intralaminar nuclei of thalamus,0.6083,needs_review
species,Central Gray Nucleus,llm_accept_top1,HOMBA:146034964,HOMBA:146034964,central gray region of pons,0.6116,needs_review,,HOMBA:146034964,central gray region of pons,0.6116,needs_review
species,"Frontal orbital cortex, posterior",llm_accept_top1,HOMBA:10194,HOMBA:10194,orbital frontal cortex,0.6246,needs_review,,HOMBA:10194,orbital frontal cortex,0.6246,needs_review
species,Paratenial-paraventral-thalamus,llm_accept_top1,HOMBA:AA30265,HOMBA:AA30265,regions of thalamus,0.6279,needs_review,,HOMBA:AA30265,regions of thalamus,0.6279,needs_review
species,Peduncular Lateral Hypothalamus,llm_accept_top1,HOMBA:13337,HOMBA:13337,accessory secretory cells of lateral hypothalamus,0.627,needs_review,,HOMBA:13337,accessory secretory cells of lateral hypothalamus,0.6271,needs_review
species,Basolateral amygdaloid nucleus (dorsal),llm_accept_top1,HOMBA:10368,HOMBA:10368,basolateral nucleus (basal nucleus) of amygdala,0.6179,needs_review,,HOMBA:10368,basolateral nucleus (basal nucleus) of amygdala,0.6179,needs_review
species,Basolateral amygdaloid nucleus (intermediate),llm_accept_top1,HOMBA:10368,HOMBA:10368,basolateral nucleus (basal nucleus) of amygdala,0.6179,needs_review,,HOMBA:10368,basolateral nucleus (basal nucleus) of amygdala,0.6179,needs_review
species,Basolateral amygdaloid nucleus (ventral),llm_accept_top1,HOMBA:10368,HOMBA:10368,basolateral nucleus (basal nucleus) of amygdala,0.6179,needs_review,,HOMBA:10368,basolateral nucleus (basal nucleus) of amygdala,0.6179,needs_review
species,"Striate cortex, dorsolateral, inferior",llm_accept_top1,HOMBA:10269,HOMBA:10269,"primary visual cortex (first visual cortex, striate cortex, area 17, area OC)",0.635,needs_review,,HOMBA:10269,"primary visual cortex (first visual cortex, striate cortex, area 17, area OC)",0.635,needs_review
species,"Striate cortex, dorsolateral, superior",llm_accept_top1,HOMBA:10269,HOMBA:10269,"primary visual cortex (first visual cortex, striate cortex, area 17, area OC)",0.635,needs_review,,HOMBA:10269,"primary visual cortex (first visual cortex, striate cortex, area 17, area OC)",0.635,needs_review
species,Anterior olfactory area,llm_accept_top1,HOMBA:10308,HOMBA:10308,anterior olfactory nuclear complex,0.6136,needs_review,,HOMBA:10308,anterior olfactory nuclear complex,0.6136,needs_review
species,Zona Incerta and Lenticular Fascicles,llm_accept_top1,HOMBA:10463,HOMBA:10463,zona incerta,0.6377,needs_review,,HOMBA:10463,zona incerta,0.6377,needs_review
species,Secondary motor area,llm_accept_top1,HOMBA:10168,HOMBA:10168,"premotor cortex (area 6, area FB, secondary motor cortex)",0.6194,needs_review,,HOMBA:10168,"premotor cortex (area 6, area FB, secondary motor cortex)",0.6194,needs_review
species,"Zona incerta, A11 dopamine cells",llm_accept_top1,HOMBA:10463,HOMBA:10463,zona incerta,0.6491,needs_review,,HOMBA:10463,zona incerta,0.6491,needs_review
species,"Zona incerta, A13 dopamine cells",llm_accept_top1,HOMBA:10463,HOMBA:10463,zona incerta,0.6491,needs_review,,HOMBA:10463,zona incerta,0.6491,needs_review
species,Alveus of the hippocampus,llm_accept_top1,HOMBA:AA30093,HOMBA:AA30093,hippocampus,0.6511,needs_review,,HOMBA:AA30093,hippocampus,0.6511,needs_review
species,Paraventricular Hypothalamus,llm_accept_top1,HOMBA:10476,HOMBA:10476,paraventricular nucleus of hypothalamus,0.6362,needs_review,,HOMBA:10476,paraventricular nucleus of hypothalamus,0.6362,needs_review
species,Corticofugal tract and corona radiata,llm_accept_top1,HOMBA:12030,HOMBA:12030,corona radiata,0.6558,needs_review,,HOMBA:12030,corona radiata,0.6558,needs_review
species,"Zona incerta, ventral part",llm_accept_top1,HOMBA:10463,HOMBA:10463,zona incerta,0.659,needs_review,,HOMBA:10463,zona incerta,0.659,needs_review
species,Retromammillary Hypothalamus,llm_accept_top1,HOMBA:10467,HOMBA:10467,hypothalamus,0.6505,needs_review,,HOMBA:10467,hypothalamus,0.6505,needs_review
species,Vestibular nerve,llm_accept_top1,HOMBA:12868,HOMBA:12868,root of vestibulocochlear nerve,0.6553,needs_review,,HOMBA:12868,root of vestibulocochlear nerve,0.6552,needs_review
species,Limitans Thalamus,llm_accept_top1,HOMBA:10390,HOMBA:10390,thalamus,0.6654,needs_review,,HOMBA:10390,thalamus,0.6654,needs_review
species,"Zona incerta, caudal part",llm_accept_top1,HOMBA:10463,HOMBA:10463,zona incerta,0.6678,needs_review,,HOMBA:10463,zona incerta,0.6678,needs_review
species,"Zona incerta, dorsal part",llm_accept_top1,HOMBA:10463,HOMBA:10463,zona incerta,0.6678,needs_review,,HOMBA:10463,zona incerta,0.6678,needs_review
species,Temporal association cortex,llm_accept_top1,HOMBA:10235,HOMBA:10235,temporal cortex,0.6699,needs_review,,HOMBA:10235,temporal cortex,0.6699,needs_review
species,Ventral striatal region (unspecified),llm_accept_top1,HOMBA:AA30195,HOMBA:AA30195,ventral striatum (STRv),0.6655,needs_review,,HOMBA:AA30195,ventral striatum (STRv),0.6655,needs_review
species,Amygdaloid area (unspecified),llm_accept_top1,HOMBA:AA30222,HOMBA:10362,anterior amygdaloid area,0.6719,needs_review,,HOMBA:10362,anterior amygdaloid area,0.6719,needs_review
species,Ventromedial Posterior+basal Thalamus,llm_accept_top1,HOMBA:10423,HOMBA:10423,ventral posterior nuclear complex of thalamus,0.7211,needs_review,,HOMBA:10423,ventral posterior nuclear complex of thalamus,0.6787,needs_review
species,Cochlear nerve,llm_accept_top1,HOMBA:12868,HOMBA:12868,root of vestibulocochlear nerve,0.6835,needs_review,,HOMBA:12868,root of vestibulocochlear nerve,0.6835,needs_review
species,Deeper layers of the superior colliculus,llm_accept_top1,HOMBA:12292,HOMBA:12292,superior colliculus,0.6843,needs_review,,HOMBA:12292,superior colliculus,0.6842,needs_review
species,Prefornical Hypothalamus,llm_accept_top1,HOMBA:10467,HOMBA:10467,hypothalamus,0.6875,needs_review,,HOMBA:10467,hypothalamus,0.6875,needs_review
species,Lamina terminalis and vascular organ,llm_accept_top1,HOMBA:12105,HOMBA:12105,lamina terminalis,0.6903,needs_review,,HOMBA:12105,lamina terminalis,0.6903,needs_review
species,"Posterior thalamic nuclear group, triangular part",llm_accept_top1,HOMBA:10440,HOMBA:10440,posterior nucleus of thalamus,0.6889,needs_review,,HOMBA:10440,posterior nucleus of thalamus,0.6889,needs_review
species,Parietal opercular cortex,llm_accept_top1,HOMBA:10208,HOMBA:10208,parietal cortex,0.698,needs_review,,HOMBA:10208,parietal cortex,0.698,needs_review
