dataset,query,review_flag,score,top_homba_id,top_name,methods,matched_query,matched_alias,modifier_terms,modifier_match_score,rank2_name,rank2_score,llm_check,review_record_id,source_file,source_row,pass1_label,pass1_certainty,pass1_confidence,pass1_reason,pass2_label,pass2_certainty,pass2_confidence,pass2_reason,pass3_label,pass3_certainty,pass3_confidence,pass3_reason,final_consistency_label,final_certainty,final_confidence,vote_agreement,has_vote_disagreement,vote_split_pattern,uncertainty_tag,final_reason,_category,_mechanism
species,"Olfactory bulb, unspecified",needs_review,0.841346,HOMBA:10307,olfactory bulb,bm25+fuzzy,"Olfactory bulb, unspecified",olfactory bulb,,1.0,lamination of olfactory bulb,0.610515,,631,3_unresolved_correct.csv,210,aligned,high,0.95,"Direct match: olfactory bulb matches query, 'unspecified' is a non-anatomical qualifier.",aligned,high,0.9,"Query 'Olfactory bulb, unspecified' exactly matches top1 'olfactory bulb'. Aligned.",aligned,high,1.0,Exact match; 'unspecified' adds no specificity.,aligned,high,0.95,3/3,False,3-0,stable,"Direct match: olfactory bulb matches query, 'unspecified' is a non-anatomical qualifier. | Query 'Olfactory bulb, unspecified' exactly matches top1 'olfactory bulb'. Aligned. | Exact match; 'unspecified' adds no specificity.",A_effectively_correct,synonym/parent match (review-only flag)
species,Medial orbital area,needs_review,0.841567,HOMBA:12122,medial orbital gyrus,bm25+fuzzy,Medial orbital area,medial orbital gyrus,medial,1.0,medial orbital sulcus,0.815573,,632,3_unresolved_correct.csv,211,partial_or_narrower,medium,0.7,"Query 'Medial orbital area' is broader than top1 'medial orbital gyrus', which is a specific gyrus.",partial_or_narrower,medium,0.7,Query 'Medial orbital area' is broader; top1 'medial orbital gyrus' is a specific gyrus. Partial match.,aligned,high,1.0,Medial orbital area is a standard synonym for medial orbital gyrus.,partial_or_narrower,medium,0.8,2/3,True,2-1,majority_vote,"Query 'Medial orbital area' is broader than top1 'medial orbital gyrus', which is a specific gyrus. | Query 'Medial orbital area' is broader; top1 'medial orbital gyrus' is a specific gyrus. Partial match. | Medial orbital area is a standard synonym for medial orbital gyrus.",A_effectively_correct,synonym/parent match (review-only flag)
species,"External medullary lamina, unspecified",needs_review,0.843619,HOMBA:12038,external medullary lamina of thalamus,bm25+fuzzy,"External medullary lamina, unspecified",external medullary lamina of thalamus,external,1.0,external medullary lamina of globus pallidus,0.837814,,633,3_unresolved_correct.csv,212,aligned,high,0.9,External medullary lamina is the same structure; 'unspecified' does not affect identity.,aligned,high,0.9,"Query 'External medullary lamina, unspecified' exactly matches top1 with specification 'of thalamus'. Aligned.",aligned,high,1.0,"External medullary lamina is the same structure, top1 adds clarifying 'of thalamus'.",aligned,high,0.9333,3/3,False,3-0,stable,"External medullary lamina is the same structure; 'unspecified' does not affect identity. | Query 'External medullary lamina, unspecified' exactly matches top1 with specification 'of thalamus'. Aligned. | External medullary lamina is the same structure, top1 adds clarifying 'of thalamus'.",A_effectively_correct,synonym/parent match (review-only flag)
species,Spinal Trigeminal Nucleus Oral,needs_review,0.848095,HOMBA:12447,"spinal nucleus of trigeminal nerve, rostral subnucleus",bm25+fuzzy,spinal principal sensory nucleus of trigeminal nerve oral,"spinal nucleus of trigeminal nerve, oral subnucleus",oral,1.0,spinal trigeminal nucleus,0.785316,,634,3_unresolved_correct.csv,213,aligned,medium,0.8,Rostral subnucleus is synonymous with oral subnucleus of spinal trigeminal nucleus; acceptable match.,aligned,medium,0.7,"Query 'Spinal Trigeminal Nucleus Oral' refers to oral subnucleus; top1 'spinal nucleus of trigeminal nerve, rostral subnucleus' is synonymous. Aligned, though matched_query suggests possible confusion.",aligned,high,1.0,Oral subnucleus of spinal trigeminal nucleus is equivalent to rostral subnucleus.,aligned,high,0.8333,3/3,False,3-0,stable,"Rostral subnucleus is synonymous with oral subnucleus of spinal trigeminal nucleus; acceptable match. | Query 'Spinal Trigeminal Nucleus Oral' refers to oral subnucleus; top1 'spinal nucleus of trigeminal nerve, rostral subnucleus' is synonymous. Aligned, though matched_query suggests possible confusion. | Oral subnucleus of spinal trigeminal nucleus is equivalent to rostral subnucleus.",A_effectively_correct,synonym/parent match (review-only flag)
species,"Anteroventral thalamic nucleus, ventrolateral part",needs_review,0.850962,HOMBA:10395,anteroventral nucleus of thalamus,bm25+fuzzy,anteroventral nucleus of thalamus ventrolateral part,anteroventral nucleus of thalamus,,1.0,anterior nuclear complex of thalamus,0.800627,,635,3_unresolved_correct.csv,214,broader_parent,high,0.95,"top1 is the parent nucleus of the specified subpart, broader but anatomically correct.",broader_parent,high,0.9,top1_name 'anteroventral nucleus of thalamus' is the parent structure of the query's specified ventrolateral part.,broader_parent,high,0.9,"Top1 is the whole anteroventral nucleus of thalamus; query specifies only its ventrolateral part, so top1 is the correct parent.",broader_parent,high,0.9167,3/3,False,3-0,stable,"top1 is the parent nucleus of the specified subpart, broader but anatomically correct. | top1_name 'anteroventral nucleus of thalamus' is the parent structure of the query's specified ventrolateral part. | Top1 is the whole anteroventral nucleus of thalamus; query specifies only its ventrolateral part, so top1 is the correct parent.",A_effectively_correct,synonym/parent match (review-only flag)
species,Copula of the Pyramis,needs_review,0.852241,HOMBA:AA30418,"lobule VIIIB (biventral lobule, part 2, copula pyramis)",bm25+fuzzy,Copula of the Pyramis,copula pyramis,,1.0,Lobule VIII (pyramis),0.384543,,636,3_unresolved_correct.csv,215,aligned,high,0.95,"Copula of the Pyramis is synonymous with copula pyramis, included in top1 name.",aligned,high,0.95,top1_name includes 'copula pyramis' which is a direct synonym for 'Copula of the Pyramis'.,aligned,high,0.95,"Copula of the Pyramis directly maps to lobule VIIIB, as 'copula pyramis' is explicitly listed in the top1 name as a synonym.",aligned,high,0.95,3/3,False,3-0,stable,"Copula of the Pyramis is synonymous with copula pyramis, included in top1 name. | top1_name includes 'copula pyramis' which is a direct synonym for 'Copula of the Pyramis'. | Copula of the Pyramis directly maps to lobule VIIIB, as 'copula pyramis' is explicitly listed in the top1 name as a synonym.",A_effectively_correct,synonym/parent match (review-only flag)
species,Lateral orbital area,needs_review,0.854066,HOMBA:12125,lateral orbital gyrus,bm25+fuzzy,Lateral orbital area,lateral orbital gyrus,lateral,1.0,lateral orbital sulcus,0.828913,,637,3_unresolved_correct.csv,216,aligned,high,0.9,Lateral orbital area and lateral orbital gyrus are commonly used synonyms.,aligned,high,0.9,"'lateral orbital gyrus' is the standard anatomical name for 'lateral orbital area', considered synonymous.",aligned,medium,0.85,"In standard neuroanatomy, lateral orbital area and lateral orbital gyrus are equivalent structures.",aligned,high,0.8833,3/3,False,3-0,stable,"Lateral orbital area and lateral orbital gyrus are commonly used synonyms. | 'lateral orbital gyrus' is the standard anatomical name for 'lateral orbital area', considered synonymous. | In standard neuroanatomy, lateral orbital area and lateral orbital gyrus are equivalent structures.",A_effectively_correct,synonym/parent match (review-only flag)
species,Septum and diagonal band,needs_review,0.854167,HOMBA:12034,diagonal band,bm25+fuzzy,septum and diagonal band of broca,diagonal band of broca,,1.0,nucleus of diagonal band,0.592062,,638,3_unresolved_correct.csv,217,partial_or_narrower,high,0.95,"query includes both septum and diagonal band; top1 only covers diagonal band, missing septum.",partial_or_narrower,high,0.9,"Query includes both septum and diagonal band; top1_name only covers diagonal band, missing septum.",partial_or_narrower,high,0.95,"Query is a compound structure (septum + diagonal band); top1 only covers the diagonal band component, missing the septum entirely.",partial_or_narrower,high,0.9333,3/3,False,3-0,stable,"query includes both septum and diagonal band; top1 only covers diagonal band, missing septum. | Query includes both septum and diagonal band; top1_name only covers diagonal band, missing septum. | Query is a compound structure (septum + diagonal band); top1 only covers the diagonal band component, missing the septum entirely.",A_effectively_correct,synonym/parent match (review-only flag)
species,Cornu ammonis 1,needs_review,0.856667,HOMBA:10296,hippocampal proper (Cornu Ammonis),bm25+fuzzy,Cornu ammonis 1,Cornu Ammonis,,1.0,"lobule VIIAt (tuber, part 1)",0.262197,,639,3_unresolved_correct.csv,218,broader_parent,high,0.95,"top1 is the entire Cornu Ammonis; query specifies subfield CA1, so top1 is broader parent.",broader_parent,high,0.9,top1_name 'Cornu Ammonis' is the broader parent of the specific subfield CA1 (Cornu ammonis 1).,broader_parent,high,0.9,"Top1 is hippocampal proper (entire Cornu Ammonis), while query is Cornu ammonis 1 (CA1), a subfield. Top1 is the correct parent structure.",broader_parent,high,0.9167,3/3,False,3-0,stable,"top1 is the entire Cornu Ammonis; query specifies subfield CA1, so top1 is broader parent. | top1_name 'Cornu Ammonis' is the broader parent of the specific subfield CA1 (Cornu ammonis 1). | Top1 is hippocampal proper (entire Cornu Ammonis), while query is Cornu ammonis 1 (CA1), a subfield. Top1 is the correct parent structure.",A_effectively_correct,synonym/parent match (review-only flag)
species,Cornu ammonis 2,needs_review,0.856667,HOMBA:10296,hippocampal proper (Cornu Ammonis),bm25+fuzzy,Cornu ammonis 2,Cornu Ammonis,,1.0,"lobule VIIB (tuber, part 2)",0.262197,,640,3_unresolved_correct.csv,219,broader_parent,high,0.95,"Top1 is hippocampal proper (Cornu Ammonis), which is the broader parent of the specific subfield CA2.",broader_parent,high,0.95,"Top1 is the whole Cornu Ammonis region, while query specifies CA2 subfield. Anatomically correct parent.",broader_parent,high,0.9,"Query is 'Cornu ammonis 2' (CA2 subfield); top1 is the whole hippocampal proper, which is the anatomically correct parent but not the specific subfield.",broader_parent,high,0.9333,3/3,False,3-0,stable,"Top1 is hippocampal proper (Cornu Ammonis), which is the broader parent of the specific subfield CA2. | Top1 is the whole Cornu Ammonis region, while query specifies CA2 subfield. Anatomically correct parent. | Query is 'Cornu ammonis 2' (CA2 subfield); top1 is the whole hippocampal proper, which is the anatomically correct parent but not the specific subfield.",A_effectively_correct,synonym/parent match (review-only flag)
species,Cornu ammonis 3,needs_review,0.856667,HOMBA:10296,hippocampal proper (Cornu Ammonis),bm25+fuzzy,Cornu ammonis 3,Cornu Ammonis,,1.0,area 3 of primary somatosensory cortex,0.266446,,641,3_unresolved_correct.csv,220,broader_parent,high,0.95,"Top1 is hippocampal proper (Cornu Ammonis), broader parent of CA3.",broader_parent,high,0.95,"Top1 is the whole Cornu Ammonis region, while query specifies CA3 subfield. Anatomically correct parent.",broader_parent,high,0.9,"Query is 'Cornu ammonis 3' (CA3 subfield); top1 is whole hippocampal proper, broader parent structure, not exact but not wrong.",broader_parent,high,0.9333,3/3,False,3-0,stable,"Top1 is hippocampal proper (Cornu Ammonis), broader parent of CA3. | Top1 is the whole Cornu Ammonis region, while query specifies CA3 subfield. Anatomically correct parent. | Query is 'Cornu ammonis 3' (CA3 subfield); top1 is whole hippocampal proper, broader parent structure, not exact but not wrong.",A_effectively_correct,synonym/parent match (review-only flag)
species,Periventricular gray,needs_review,0.856667,HOMBA:AA30845,periventricular gray of pons,bm25+fuzzy,Periventricular gray,periventricular gray of pons,,1.0,gray matter of brain,0.301669,,642,3_unresolved_correct.csv,221,partial_or_narrower,medium,0.7,"Query 'Periventricular gray' is general; top1 specifies periventricular gray of pons, a narrower locus.",partial_or_narrower,medium,0.7,"Query 'Periventricular gray' is broader (brainstem-wide); top1 is specifically periventricular gray of pons, covering only part of the query's likely scope.",partial_or_narrower,high,0.9,"Query is general 'Periventricular gray'; top1 is 'periventricular gray of pons', a specific part too narrow for the broad query.",partial_or_narrower,medium,0.7667,3/3,False,3-0,stable,"Query 'Periventricular gray' is general; top1 specifies periventricular gray of pons, a narrower locus. | Query 'Periventricular gray' is broader (brainstem-wide); top1 is specifically periventricular gray of pons, covering only part of the query's likely scope. | Query is general 'Periventricular gray'; top1 is 'periventricular gray of pons', a specific part too narrow for the broad query.",A_effectively_correct,synonym/parent match (review-only flag)
species,Retro-mammillary nucleus,needs_review,0.856667,HOMBA:10498,mammillary nuclear complex,bm25+fuzzy+hierarchy_parent,Retro-mammillary nucleus,mammillary nucleus,,1.0,mammillary (posterior) region of HTH,0.805533,,643,3_unresolved_correct.csv,222,wrong,high,0.9,Retro-mammillary nucleus is distinct from mammillary nuclear complex; top1 is anatomically different.,broader_parent,high,0.95,"Top1 is the mammillary nuclear complex, which includes retromammillary nucleus. Correct broader parent.",wrong,medium,0.8,Retro-mammillary nucleus (posterior to mammillary) vs. mammillary nuclear complex are distinct structures; top1 is anatomically off.,wrong,medium,0.8833,2/3,True,2-1,majority_vote,"Retro-mammillary nucleus is distinct from mammillary nuclear complex; top1 is anatomically different. | Top1 is the mammillary nuclear complex, which includes retromammillary nucleus. Correct broader parent. | Retro-mammillary nucleus (posterior to mammillary) vs. mammillary nuclear complex are distinct structures; top1 is anatomically off.",A_effectively_correct,synonym/parent match (review-only flag)
species,Septum Diagonal Band,needs_review,0.856667,HOMBA:12034,diagonal band,bm25+fuzzy,septum diagonal band of broca,diagonal band of broca,,1.0,nucleus of diagonal band,0.59842,,644,3_unresolved_correct.csv,223,partial_or_narrower,medium,0.75,Top1 'diagonal band' covers only part of query 'Septum Diagonal Band'; missing septum component.,aligned,high,0.95,"Top1 'diagonal band' is a synonym/abbreviation for the diagonal band of Broca, matching the query structure.",aligned,medium,0.85,'Septum Diagonal Band' is a variant term for the diagonal band; top1 'diagonal band' names the correct entity despite extra descriptor.,aligned,medium,0.85,2/3,True,2-1,majority_vote,"Top1 'diagonal band' covers only part of query 'Septum Diagonal Band'; missing septum component. | Top1 'diagonal band' is a synonym/abbreviation for the diagonal band of Broca, matching the query structure. | 'Septum Diagonal Band' is a variant term for the diagonal band; top1 'diagonal band' names the correct entity despite extra descriptor.",A_effectively_correct,synonym/parent match (review-only flag)
species,Ventromedial occipital cortex,needs_review,0.863622,HOMBA:10270,extrastriate occipital cortex,bm25+hierarchy_parent,Ventromedial occipital cortex,extrastriate occipital cortex,,1.0,ventromedial extrastriate occipital cortex,0.783622,,645,3_unresolved_correct.csv,224,broader_parent,high,0.9,top1 (extrastriate occipital cortex) is broader than query (ventromedial occipital cortex) but is the anatomically correct parent region.,broader_parent,high,0.95,Ventromedial occipital cortex is a subdivision; extrastriate occipital cortex is a broader visual association area.,broader_parent,high,0.9,Extrastriate occipital cortex is a broader region that includes the ventromedial occipital cortex.,broader_parent,high,0.9167,3/3,False,3-0,stable,top1 (extrastriate occipital cortex) is broader than query (ventromedial occipital cortex) but is the anatomically correct parent region. | Ventromedial occipital cortex is a subdivision; extrastriate occipital cortex is a broader visual association area. | Extrastriate occipital cortex is a broader region that includes the ventromedial occipital cortex.,A_effectively_correct,synonym/parent match (review-only flag)
species,"Inferior colliculus, commissure",needs_review,0.865278,HOMBA:12333,commissure of inferior colliculus,bm25+fuzzy,"Inferior colliculus, commissure",commissure of inferior colliculus,,1.0,commissure of superior colliculus,0.559182,,646,3_unresolved_correct.csv,225,aligned,high,0.95,Top1 is a conventional word-order variant of the same anatomical structure (commissure of inferior colliculus).,aligned,high,0.99,Exact synonym after word-order adjustment: 'commissure of inferior colliculus'.,aligned,high,0.95,"Same structure, different word order.",aligned,high,0.9633,3/3,False,3-0,stable,"Top1 is a conventional word-order variant of the same anatomical structure (commissure of inferior colliculus). | Exact synonym after word-order adjustment: 'commissure of inferior colliculus'. | Same structure, different word order.",A_effectively_correct,synonym/parent match (review-only flag)
species,"Anteroventral thalamic nucleus, dorsomedial part",needs_review,0.87,HOMBA:10395,anteroventral nucleus of thalamus,bm25+fuzzy,anteroventral nucleus of thalamus dorsomedial part,anteroventral nucleus of thalamus,,1.0,anterior nuclear complex of thalamus,0.817,,647,3_unresolved_correct.csv,226,broader_parent,high,0.9,top1 (anteroventral nucleus of thalamus) is the parent nucleus of the specified dorsomedial part; broader but anatomically correct.,broader_parent,high,0.95,"Query specifies dorsomedial part; top1 is the whole nucleus, a valid parent structure.",broader_parent,high,0.9,Anteroventral nucleus of thalamus is the parent structure of its dorsomedial part.,broader_parent,high,0.9167,3/3,False,3-0,stable,"top1 (anteroventral nucleus of thalamus) is the parent nucleus of the specified dorsomedial part; broader but anatomically correct. | Query specifies dorsomedial part; top1 is the whole nucleus, a valid parent structure. | Anteroventral nucleus of thalamus is the parent structure of its dorsomedial part.",A_effectively_correct,synonym/parent match (review-only flag)
species,"Inferior colliculus, brachium",needs_review,0.874145,HOMBA:12327,brachium of inferior colliculus,bm25+fuzzy,"Inferior colliculus, brachium",brachium of inferior colliculus,,1.0,inferior colliculus,0.698074,,648,3_unresolved_correct.csv,227,aligned,high,0.95,Top1 is a conventional word-order variant of the same structure (brachium of inferior colliculus).,aligned,high,0.99,Exact synonym: 'brachium of inferior colliculus' matches query.,aligned,high,0.95,"Same structure, different word order.",aligned,high,0.9633,3/3,False,3-0,stable,"Top1 is a conventional word-order variant of the same structure (brachium of inferior colliculus). | Exact synonym: 'brachium of inferior colliculus' matches query. | Same structure, different word order.",A_effectively_correct,synonym/parent match (review-only flag)
species,Parvicellular and Intermediate Reticular Nuclei,needs_review,0.876067,HOMBA:12618,parvicellular reticular nucleus,bm25+fuzzy,parvicellular and intermediate reticular nucleus,parvicellular reticular nucleus,parvicellular;reticular,1.0,parvicellular division of reticular nucleus (perireticular nucleus),0.842117,,649,3_unresolved_correct.csv,228,partial_or_narrower,high,0.95,"Query refers to both parvicellular and intermediate reticular nuclei, but top1 only covers parvicellular; missing the intermediate component.",partial_or_narrower,high,0.97,Query includes both parvicellular and intermediate reticular nuclei; top1 only covers parvicellular.,partial_or_narrower,high,0.95,"Query includes two nuclei; top1 covers only parvicellular reticular nucleus, missing intermediate reticular nucleus.",partial_or_narrower,high,0.9567,3/3,False,3-0,stable,"Query refers to both parvicellular and intermediate reticular nuclei, but top1 only covers parvicellular; missing the intermediate component. | Query includes both parvicellular and intermediate reticular nuclei; top1 only covers parvicellular. | Query includes two nuclei; top1 covers only parvicellular reticular nucleus, missing intermediate reticular nucleus.",A_effectively_correct,synonym/parent match (review-only flag)
species,Internal medullary lamina,needs_review,0.8775,HOMBA:12062,internal medullary lamina of globus pallidus,bm25+fuzzy,Internal medullary lamina,internal medullary lamina of pallidum,,1.0,internal medullary lamina of thalamus,0.8775,,650,3_unresolved_correct.csv,229,aligned,high,0.95,"top1 is the same anatomical structure as query, with additional anatomical context specifying location within globus pallidus.",ambiguous,low,0.6,"Query 'Internal medullary lamina' could refer to thalamic or pallidal lamina; top1 specifies pallidal variant, but ambiguity remains.",ambiguous,medium,0.6,Internal medullary lamina could refer to thalamic or pallidal structure. Top1 specifies globus pallidus; ambiguous without context.,ambiguous,medium,0.7167,2/3,True,2-1,majority_vote+low_certainty,"top1 is the same anatomical structure as query, with additional anatomical context specifying location within globus pallidus. | Query 'Internal medullary lamina' could refer to thalamic or pallidal lamina; top1 specifies pallidal variant, but ambiguity remains. | Internal medullary lamina could refer to thalamic or pallidal structure. Top1 specifies globus pallidus; ambiguous without context.",A_effectively_correct,synonym/parent match (review-only flag)
species,"Mediodorsal thalamic nucleus, central part",needs_review,0.8775,HOMBA:10398,mediodorsal nucleus of thalamus,bm25+fuzzy,"Mediodorsal thalamic nucleus, central part",mediodorsal thalamic nucleus,,1.0,ventral midline nuclei of thalamus,0.408617,,651,3_unresolved_correct.csv,230,partial_or_narrower,high,0.95,"Query specifies 'central part' of mediodorsal thalamic nucleus, but top1 is the whole mediodorsal nucleus, which is broader.",broader_parent,high,0.95,Top1 is parent nucleus of the queried subpart (central part of mediodorsal nucleus).,broader_parent,high,0.95,Top1 is the broader parent nucleus (mediodorsal) while query is specific central part; anatomically correct parent.,broader_parent,medium,0.95,2/3,True,2-1,majority_vote,"Query specifies 'central part' of mediodorsal thalamic nucleus, but top1 is the whole mediodorsal nucleus, which is broader. | Top1 is parent nucleus of the queried subpart (central part of mediodorsal nucleus). | Top1 is the broader parent nucleus (mediodorsal) while query is specific central part; anatomically correct parent.",A_effectively_correct,synonym/parent match (review-only flag)
species,Habenula (lateral part),needs_review,0.88,HOMBA:10452,habenular nuclei,bm25+exact+fuzzy,Habenula,Habenula,lateral,0.0,lateral habenular nucleus,0.87,,652,3_unresolved_correct.csv,231,partial_or_narrower,high,0.95,"Query asks for 'lateral part' of habenula, but top1 is the general habenular nuclei, which is broader.",broader_parent,high,0.95,"Top1 is the habenular nuclei group, while query specifies lateral part.",broader_parent,high,0.95,"Query specifies lateral part of habenula; top1 is the broader habenular nuclei, correct parent.",broader_parent,medium,0.95,2/3,True,2-1,majority_vote,"Query asks for 'lateral part' of habenula, but top1 is the general habenular nuclei, which is broader. | Top1 is the habenular nuclei group, while query specifies lateral part. | Query specifies lateral part of habenula; top1 is the broader habenular nuclei, correct parent.",A_effectively_correct,exact base match; subdivision not in HOMBA
species,Habenula (medial part),needs_review,0.88,HOMBA:10452,habenular nuclei,bm25+exact+fuzzy,Habenula,Habenula,medial,0.0,medial habenular nucleus,0.8725,,653,3_unresolved_correct.csv,232,partial_or_narrower,high,0.95,"Query asks for 'medial part' of habenula, but top1 is the general habenular nuclei, which is broader.",broader_parent,high,0.95,"Top1 is the habenular nuclei group, while query specifies medial part.",broader_parent,high,0.95,"Query specifies medial part of habenula; top1 is the broader habenular nuclei, correct parent.",broader_parent,medium,0.95,2/3,True,2-1,majority_vote,"Query asks for 'medial part' of habenula, but top1 is the general habenular nuclei, which is broader. | Top1 is the habenular nuclei group, while query specifies medial part. | Query specifies medial part of habenula; top1 is the broader habenular nuclei, correct parent.",A_effectively_correct,exact base match; subdivision not in HOMBA
species,Paraventricular thalamic nuclei (anterior and posterior),needs_review,0.88,HOMBA:10457,paraventricular nucleus of thalamus,bm25+exact+fuzzy,paraventricular thalamic nucleus,paraventricular thalamic nucleus,anterior;posterior;anterior and posterior,0.0,caudal paraventricular nucleus of thalamus,0.680533,,654,3_unresolved_correct.csv,233,partial_or_narrower,high,0.95,"Query specifies 'anterior and posterior' parts of paraventricular thalamic nuclei, but top1 is the general paraventricular nucleus, broader.",broader_parent,high,0.95,"Top1 is the paraventricular nucleus, while query specifies anterior and posterior parts.",broader_parent,high,0.95,"Query refers to anterior/posterior parts of paraventricular thalamic nuclei; top1 is the broader paraventricular nucleus, correct parent.",broader_parent,medium,0.95,2/3,True,2-1,majority_vote,"Query specifies 'anterior and posterior' parts of paraventricular thalamic nuclei, but top1 is the general paraventricular nucleus, broader. | Top1 is the paraventricular nucleus, while query specifies anterior and posterior parts. | Query refers to anterior/posterior parts of paraventricular thalamic nuclei; top1 is the broader paraventricular nucleus, correct parent.",A_effectively_correct,exact base match; subdivision not in HOMBA
species,Zona incerta (caudal part),needs_review,0.88,HOMBA:10463,zona incerta,bm25+exact+fuzzy,Zona incerta,Zona incerta,caudal,0.0,(caudal) collateral sulcus (medial occipitotemporal sulcus),0.356678,,655,3_unresolved_correct.csv,234,broader_parent,high,0.95,"Top1 is the whole zona incerta, while query specifies the caudal part; top1 is anatomically correct parent.",broader_parent,high,0.95,Query specifies 'caudal part' of zona incerta but top1 is whole structure zona incerta; anatomically correct parent.,broader_parent,high,0.98,"Query specifies caudal part of zona incerta; top1 is the whole zona incerta, which is the anatomically correct parent structure.",broader_parent,high,0.96,3/3,False,3-0,stable,"Top1 is the whole zona incerta, while query specifies the caudal part; top1 is anatomically correct parent. | Query specifies 'caudal part' of zona incerta but top1 is whole structure zona incerta; anatomically correct parent. | Query specifies caudal part of zona incerta; top1 is the whole zona incerta, which is the anatomically correct parent structure.",A_effectively_correct,exact base match; subdivision not in HOMBA
species,Zona incerta (dorsal part),needs_review,0.88,HOMBA:10463,zona incerta,bm25+exact+fuzzy,Zona incerta,Zona incerta,dorsal,0.0,caudal (dorsal) parasubiculum (subdivision b only),0.336594,,656,3_unresolved_correct.csv,235,broader_parent,high,0.95,"Top1 is the whole zona incerta, while query specifies the dorsal part; top1 is anatomically correct parent.",broader_parent,high,0.95,Query specifies 'dorsal part' of zona incerta but top1 is whole structure zona incerta; anatomically correct parent.,broader_parent,high,0.98,"Query specifies dorsal part; top1 is the whole zona incerta, the correct parent.",broader_parent,high,0.96,3/3,False,3-0,stable,"Top1 is the whole zona incerta, while query specifies the dorsal part; top1 is anatomically correct parent. | Query specifies 'dorsal part' of zona incerta but top1 is whole structure zona incerta; anatomically correct parent. | Query specifies dorsal part; top1 is the whole zona incerta, the correct parent.",A_effectively_correct,exact base match; subdivision not in HOMBA
species,Zona incerta (rostral part),needs_review,0.88,HOMBA:10463,zona incerta,bm25+exact+fuzzy,Zona incerta,Zona incerta,rostral,0.0,anterior (rostral) cortical nucleus of amygdala,0.350615,,657,3_unresolved_correct.csv,236,broader_parent,high,0.95,"Top1 is the whole zona incerta, while query specifies the rostral part; top1 is anatomically correct parent.",broader_parent,high,0.95,Query specifies 'rostral part' of zona incerta but top1 is whole structure zona incerta; anatomically correct parent.,broader_parent,high,0.98,"Query specifies rostral part; top1 is the whole zona incerta, the correct parent.",broader_parent,high,0.96,3/3,False,3-0,stable,"Top1 is the whole zona incerta, while query specifies the rostral part; top1 is anatomically correct parent. | Query specifies 'rostral part' of zona incerta but top1 is whole structure zona incerta; anatomically correct parent. | Query specifies rostral part; top1 is the whole zona incerta, the correct parent.",A_effectively_correct,exact base match; subdivision not in HOMBA
species,Zona incerta (ventral part),needs_review,0.88,HOMBA:10463,zona incerta,bm25+exact+fuzzy,Zona incerta,Zona incerta,ventral,0.0,anterior (ventral /principal) pretectal nucleus,0.343592,,658,3_unresolved_correct.csv,237,broader_parent,high,0.95,"Top1 is the whole zona incerta, while query specifies the ventral part; top1 is anatomically correct parent.",broader_parent,high,0.95,Query specifies 'ventral part' of zona incerta but top1 is whole structure zona incerta; anatomically correct parent.,broader_parent,high,0.98,"Query specifies ventral part; top1 is the whole zona incerta, the correct parent.",broader_parent,high,0.96,3/3,False,3-0,stable,"Top1 is the whole zona incerta, while query specifies the ventral part; top1 is anatomically correct parent. | Query specifies 'ventral part' of zona incerta but top1 is whole structure zona incerta; anatomically correct parent. | Query specifies ventral part; top1 is the whole zona incerta, the correct parent.",A_effectively_correct,exact base match; subdivision not in HOMBA
species,Lateral Dorsal Thalamus,needs_review,0.889352,HOMBA:10396,lateral dorsal nucleus of thalamus,bm25+fuzzy,Lateral Dorsal Thalamus,lateral dorsal nuclei of thalamus,lateral;dorsal,1.0,lateral division of pulvinar,0.619609,,659,3_unresolved_correct.csv,238,aligned,high,0.95,Top1 'lateral dorsal nucleus of thalamus' is a direct and standard name for 'Lateral Dorsal Thalamus'.,aligned,high,0.98,Query 'Lateral Dorsal Thalamus' commonly refers to the lateral dorsal nucleus of thalamus; top1 is exact synonym.,aligned,high,0.98,Lateral Dorsal Thalamus is an accepted synonym for the lateral dorsal nucleus of thalamus; exact match.,aligned,high,0.97,3/3,False,3-0,stable,Top1 'lateral dorsal nucleus of thalamus' is a direct and standard name for 'Lateral Dorsal Thalamus'. | Query 'Lateral Dorsal Thalamus' commonly refers to the lateral dorsal nucleus of thalamus; top1 is exact synonym. | Lateral Dorsal Thalamus is an accepted synonym for the lateral dorsal nucleus of thalamus; exact match.,A_effectively_correct,synonym/parent match (review-only flag)
species,Central Medial Thalamus,needs_review,0.891381,HOMBA:10445,central medial nucleus of thalamus,bm25+fuzzy,Central Medial Thalamus,central medial nuclei of thalamus,medial,1.0,central dorsal nucleus of thalamus,0.484542,,660,3_unresolved_correct.csv,239,aligned,high,1.0,Query 'Central Medial Thalamus' directly corresponds to the accepted anatomical term 'central medial nucleus of thalamus'.,aligned,high,0.98,Query 'Central Medial Thalamus' matches accepted synonym 'central medial nucleus of thalamus'.,aligned,high,0.98,"Top1 is formal name of same thalamic nucleus, central medial nucleus.",aligned,high,0.9867,3/3,False,3-0,stable,"Query 'Central Medial Thalamus' directly corresponds to the accepted anatomical term 'central medial nucleus of thalamus'. | Query 'Central Medial Thalamus' matches accepted synonym 'central medial nucleus of thalamus'. | Top1 is formal name of same thalamic nucleus, central medial nucleus.",A_effectively_correct,synonym/parent match (review-only flag)
