record_id,dataset,query,role,baseline_top1_id,baseline_top1_name,improved_top1_id,improved_top1_name,flash_label,flash_confidence,flash_reason,pro_label,pro_confidence,pro_reason,final_label,final_confidence,final_reason,used_pro
795,corpus,Insular area FOP5,llm_out_of_scope_for_rcs,HOMBA:12176,insular lobe,HOMBA:12176,insular lobe,no_material_change,1.0,Both baseline and improved candidates are identical (insular lobe). The query is more specific but the change is nominal.,,,,no_material_change,1.0,Both baseline and improved candidates are identical (insular lobe). The query is more specific but the change is nominal.,
796,corpus,Anterior intraparietal area,llm_reject_top1,HOMBA:AA30484,rostral (anterior) branch of anterior commissure,HOMBA:10362,anterior amygdaloid area,both_wrong,1.0,"Baseline is a commissural fiber tract, improved is an amygdaloid area; neither matches the query 'Anterior intraparietal area' which is a parietal cortical area.",,,,both_wrong,1.0,"Baseline is a commissural fiber tract, improved is an amygdaloid area; neither matches the query 'Anterior intraparietal area' which is a parietal cortical area.",
797,corpus,Cuneal cortex,llm_reject_top1,HOMBA:12308,external shell (cortex) of inferior colliculus,HOMBA:AA30018,posterior limiting parietal cortex,both_wrong,1.0,"Baseline is inferior colliculus cortex (midbrain), improved is posterior limiting parietal cortex; neither corresponds to cuneal cortex (occipital lobe).",,,,both_wrong,1.0,"Baseline is inferior colliculus cortex (midbrain), improved is posterior limiting parietal cortex; neither corresponds to cuneal cortex (occipital lobe).",
798,corpus,Temporal area TF,llm_out_of_scope_for_rcs,HOMBA:10260,lateral division of PHC (area TF),HOMBA:10260,lateral division of PHC (area TF),no_material_change,1.0,"Both candidates are identical (lateral division of PHC (area TF)), which correctly specifies area TF. No material change.",,,,no_material_change,1.0,"Both candidates are identical (lateral division of PHC (area TF)), which correctly specifies area TF. No material change.",
799,corpus,Parietal area IP0,llm_out_of_scope_for_rcs,HOMBA:12131,parietal lobe,HOMBA:12131,parietal lobe,no_material_change,1.0,"Both candidates are identical (parietal lobe). The query is a specific area IP0, but the change is nominal.",,,,no_material_change,1.0,"Both candidates are identical (parietal lobe). The query is a specific area IP0, but the change is nominal.",
800,corpus,Parietal area IP1,llm_out_of_scope_for_rcs,HOMBA:12131,parietal lobe,HOMBA:12131,parietal lobe,no_material_change,1.0,"Both baseline and improved candidates are 'parietal lobe', which is a broad region. The query specifies a more detailed subregion (IP1) but the mapping is identical for both, so no material difference.",,,,no_material_change,1.0,"Both baseline and improved candidates are 'parietal lobe', which is a broad region. The query specifies a more detailed subregion (IP1) but the mapping is identical for both, so no material difference.",
801,corpus,Parietal area IP2,llm_out_of_scope_for_rcs,HOMBA:12131,parietal lobe,HOMBA:12131,parietal lobe,no_material_change,1.0,"Both candidates are 'parietal lobe', same as baseline. No improvement or worsening; query-specific subregion (IP2) not captured.",,,,no_material_change,1.0,"Both candidates are 'parietal lobe', same as baseline. No improvement or worsening; query-specific subregion (IP2) not captured.",
802,corpus,Parietal area PFt,llm_out_of_scope_for_rcs,HOMBA:12131,parietal lobe,HOMBA:12131,parietal lobe,no_material_change,1.0,Both candidates are 'parietal lobe'. Query 'Parietal area PFt' is more specific; both give the same broad answer. No change.,,,,no_material_change,1.0,Both candidates are 'parietal lobe'. Query 'Parietal area PFt' is more specific; both give the same broad answer. No change.,
803,corpus,Parietal area PGi,llm_out_of_scope_for_rcs,HOMBA:12131,parietal lobe,HOMBA:12131,parietal lobe,no_material_change,1.0,Both candidates are 'parietal lobe'. Query 'Parietal area PGi' is more specific; both give identical broad mapping. No material change.,,,,no_material_change,1.0,Both candidates are 'parietal lobe'. Query 'Parietal area PGi' is more specific; both give identical broad mapping. No material change.,
804,corpus,Parietal area PGp,llm_out_of_scope_for_rcs,HOMBA:12131,parietal lobe,HOMBA:12131,parietal lobe,no_material_change,1.0,Both candidates are 'parietal lobe'. Query 'Parietal area PGp' is more specific; both give same broad answer. No material change.,,,,no_material_change,1.0,Both candidates are 'parietal lobe'. Query 'Parietal area PGp' is more specific; both give same broad answer. No material change.,
805,corpus,Parietal area PGs,llm_out_of_scope_for_rcs,HOMBA:12131,parietal lobe,HOMBA:12131,parietal lobe,no_material_change,1.0,"Both candidates are identical ('parietal lobe'), which is a higher-level region than the specific area 'Parietal area PGs'. No material difference.",,,,no_material_change,1.0,"Both candidates are identical ('parietal lobe'), which is a higher-level region than the specific area 'Parietal area PGs'. No material difference.",
806,corpus,Frontal area SFL,llm_out_of_scope_for_rcs,HOMBA:12113,frontal lobe,HOMBA:12113,frontal lobe,no_material_change,1.0,"Both candidates are identical ('frontal lobe'), which is a higher-level region than the specific area 'Frontal area SFL'. No material difference.",,,,no_material_change,1.0,"Both candidates are identical ('frontal lobe'), which is a higher-level region than the specific area 'Frontal area SFL'. No material difference.",
807,corpus,Parietal area PFm,llm_out_of_scope_for_rcs,HOMBA:12131,parietal lobe,HOMBA:12131,parietal lobe,no_material_change,1.0,"Both candidates are identical ('parietal lobe'), which is a higher-level region than the specific area 'Parietal area PFm'. No material difference.",,,,no_material_change,1.0,"Both candidates are identical ('parietal lobe'), which is a higher-level region than the specific area 'Parietal area PFm'. No material difference.",
808,corpus,Parietal area PFop,llm_out_of_scope_for_rcs,HOMBA:12131,parietal lobe,HOMBA:12131,parietal lobe,no_material_change,1.0,"Both candidates are identical ('parietal lobe'), which is a higher-level region than the specific area 'Parietal area PFop'. No material difference.",,,,no_material_change,1.0,"Both candidates are identical ('parietal lobe'), which is a higher-level region than the specific area 'Parietal area PFop'. No material difference.",
809,corpus,Parietal area PFcm,llm_out_of_scope_for_rcs,HOMBA:12131,parietal lobe,HOMBA:12131,parietal lobe,no_material_change,1.0,"Both candidates are identical ('parietal lobe'), which is a higher-level region than the specific area 'Parietal area PFcm'. No material difference.",,,,no_material_change,1.0,"Both candidates are identical ('parietal lobe'), which is a higher-level region than the specific area 'Parietal area PFcm'. No material difference.",
810,species,Centrolateral and Paracentral Thalamus,llm_reject_top1,HOMBA:10443,rostral intralaminar nuclei of thalamus,HOMBA:10443,rostral intralaminar nuclei of thalamus,no_material_change,1.0,"Both baseline and improved candidates are identical (rostral intralaminar nuclei of thalamus). Although the query specifies centrolateral and paracentral nuclei, the candidate is a broader term that includes them. No material difference between candidates.",,,,no_material_change,1.0,"Both baseline and improved candidates are identical (rostral intralaminar nuclei of thalamus). Although the query specifies centrolateral and paracentral nuclei, the candidate is a broader term that includes them. No material difference between candidates.",
811,species,"Ventral striatal region, unspecified",llm_reject_top1,HOMBA:12187,anterior (ventral /principal) pretectal nucleus,HOMBA:AA30195,ventral striatum (STRv),improved_better,1.0,"Baseline candidate 'anterior (ventral/principal) pretectal nucleus' is a midbrain structure unrelated to ventral striatum. Improved candidate 'ventral striatum (STRv)' correctly matches the query 'Ventral striatal region, unspecified'.",,,,improved_better,1.0,"Baseline candidate 'anterior (ventral/principal) pretectal nucleus' is a midbrain structure unrelated to ventral striatum. Improved candidate 'ventral striatum (STRv)' correctly matches the query 'Ventral striatal region, unspecified'.",
812,species,Fastigial Cerebellar Nucleus,llm_reject_top1,HOMBA:10660,cerebellar deep nuclei,HOMBA:10660,cerebellar deep nuclei,no_material_change,1.0,"Both baseline and improved candidates are identical ('cerebellar deep nuclei'). Although the query specifies one specific nucleus (fastigial), the candidate is the parent group, and since both are the same, there is no material change.",,,,no_material_change,1.0,"Both baseline and improved candidates are identical ('cerebellar deep nuclei'). Although the query specifies one specific nucleus (fastigial), the candidate is the parent group, and since both are the same, there is no material change.",
813,species,Saginum Nucleus,llm_reject_top1,HOMBA:12313,sagulum nucleus (nucleus sagulum),HOMBA:12313,sagulum nucleus (nucleus sagulum),no_material_change,1.0,"Both baseline and improved candidates are identical ('sagulum nucleus (nucleus sagulum)'). The query has a minor typo ('Saginum' vs 'sagulum'), but both candidates correctly match the intended structure. No material change.",,,,no_material_change,1.0,"Both baseline and improved candidates are identical ('sagulum nucleus (nucleus sagulum)'). The query has a minor typo ('Saginum' vs 'sagulum'), but both candidates correctly match the intended structure. No material change.",
814,species,"Primary somatosensory area, forelimb representation",llm_out_of_scope_for_rcs,HOMBA:10209,"primary somatosensory cortex (first somatosensory cortex, areas 3,1,2)",HOMBA:10209,"primary somatosensory cortex (first somatosensory cortex, areas 3,1,2)",no_material_change,1.0,"Both baseline and improved candidates are identical ('primary somatosensory cortex (first somatosensory cortex, areas 3,1,2)'). The query specifies a subregion (forelimb representation), but the candidate is the general area. No material difference between candidates.",,,,no_material_change,1.0,"Both baseline and improved candidates are identical ('primary somatosensory cortex (first somatosensory cortex, areas 3,1,2)'). The query specifies a subregion (forelimb representation), but the candidate is the general area. No material difference between candidates.",
815,species,"Primary somatosensory area, hindlimb representation",llm_out_of_scope_for_rcs,HOMBA:10209,"primary somatosensory cortex (first somatosensory cortex, areas 3,1,2)",HOMBA:10209,"primary somatosensory cortex (first somatosensory cortex, areas 3,1,2)",no_material_change,1.0,"Both baseline and improved candidates are identical and refer to the same general region, though the query is more specific.",,,,no_material_change,1.0,"Both baseline and improved candidates are identical and refer to the same general region, though the query is more specific.",
816,species,Perirhinal area 36,llm_out_of_scope_for_rcs,HOMBA:AA30025,perirhinal cortical region,HOMBA:AA30025,perirhinal cortical region,no_material_change,1.0,Both candidates are identical ('perirhinal cortical region').,,,,no_material_change,1.0,Both candidates are identical ('perirhinal cortical region').,
817,species,Orbital cortex (ventral),llm_reject_top1,HOMBA:12187,anterior (ventral /principal) pretectal nucleus,HOMBA:10194,orbital frontal cortex,improved_better,1.0,Baseline candidate (pretectal nucleus) is unrelated; improved candidate ('orbital frontal cortex') matches the query.,,,,improved_better,1.0,Baseline candidate (pretectal nucleus) is unrelated; improved candidate ('orbital frontal cortex') matches the query.,
818,species,Ethmoid-Limitans nucleus,llm_reject_top1,HOMBA:AA30314,ethmoid thalamic nucleus,HOMBA:AA30314,ethmoid thalamic nucleus,no_material_change,1.0,"Both candidates are identical ('ethmoid thalamic nucleus'). The query 'Ethmoid-Limitans nucleus' may be distinct, but no material change between baseline and improved.",,,,no_material_change,1.0,"Both candidates are identical ('ethmoid thalamic nucleus'). The query 'Ethmoid-Limitans nucleus' may be distinct, but no material change between baseline and improved.",
819,species,"Primary somatosensory area, trunk representation",llm_out_of_scope_for_rcs,HOMBA:10209,"primary somatosensory cortex (first somatosensory cortex, areas 3,1,2)",HOMBA:10209,"primary somatosensory cortex (first somatosensory cortex, areas 3,1,2)",no_material_change,1.0,"Both candidates are identical and refer to the same general region, though the query is more specific.",,,,no_material_change,1.0,"Both candidates are identical and refer to the same general region, though the query is more specific.",
820,species,"Supratemporal plane, posterior",llm_reject_top1,HOMBA:AA30485,caudal (posterior) branch of anterior commissure,HOMBA:AA30485,caudal (posterior) branch of anterior commissure,both_wrong,0.95,"Query 'Supratemporal plane, posterior' refers to a cortical region, but both candidates name 'caudal (posterior) branch of anterior commissure', which is a white matter tract. No reasonable match.",,,,both_wrong,0.95,"Query 'Supratemporal plane, posterior' refers to a cortical region, but both candidates name 'caudal (posterior) branch of anterior commissure', which is a white matter tract. No reasonable match.",
821,species,"Lateral parietal cortex, superior",llm_reject_top1,HOMBA:10215,superior medial parietal cortex,HOMBA:10215,superior medial parietal cortex,both_wrong,0.95,"Query specifies 'Lateral parietal cortex, superior', but candidate is 'superior medial parietal cortex', which is a different region (medial vs lateral). Neither candidate matches.",,,,both_wrong,0.95,"Query specifies 'Lateral parietal cortex, superior', but candidate is 'superior medial parietal cortex', which is a different region (medial vs lateral). Neither candidate matches.",
822,species,Perirhinal area 35,llm_out_of_scope_for_rcs,HOMBA:10320,perirhinal cortex (area 35),HOMBA:10320,perirhinal cortex (area 35),no_material_change,0.99,Query 'Perirhinal area 35' exactly matches the candidate 'perirhinal cortex (area 35)'. Candidates are identical and correct.,,,,no_material_change,0.99,Query 'Perirhinal area 35' exactly matches the candidate 'perirhinal cortex (area 35)'. Candidates are identical and correct.,
823,species,"Primary somatosensory area, face representation",llm_out_of_scope_for_rcs,HOMBA:10209,"primary somatosensory cortex (first somatosensory cortex, areas 3,1,2)",HOMBA:10209,"primary somatosensory cortex (first somatosensory cortex, areas 3,1,2)",no_material_change,0.95,Both candidates are 'primary somatosensory cortex ...' which is the parent structure of the query's 'face representation'. Candidates are identical and the difference is only specificity; no material change.,,,,no_material_change,0.95,Both candidates are 'primary somatosensory cortex ...' which is the parent structure of the query's 'face representation'. Candidates are identical and the difference is only specificity; no material change.,
824,species,Nucleus of the stria medullaris,llm_reject_top1,HOMBA:10590,stria medullaris of thalamus,HOMBA:10590,stria medullaris of thalamus,both_wrong,0.95,"Query 'Nucleus of the stria medullaris' refers to a nucleus, but candidate 'stria medullaris of thalamus' is a fiber tract. Neither candidate matches the query.",,,,both_wrong,0.95,"Query 'Nucleus of the stria medullaris' refers to a nucleus, but candidate 'stria medullaris of thalamus' is a fiber tract. Neither candidate matches the query.",
825,species,"Central opercular cortex, posterior",llm_reject_top1,HOMBA:AA30009,frontal motor cortex (posterior frontal cortex),HOMBA:12841,"lobule III (central lobule and wing, posterior part)",both_wrong,0.8,"Neither 'frontal motor cortex' nor 'lobule III (cerebellar)' match the query 'Central opercular cortex, posterior'; the query refers to a cortical region, not motor cortex or cerebellum.",,,,both_wrong,0.8,"Neither 'frontal motor cortex' nor 'lobule III (cerebellar)' match the query 'Central opercular cortex, posterior'; the query refers to a cortical region, not motor cortex or cerebellum.",
826,species,"Laterodorsal thalamic nucleus, ventrolateral part",llm_reject_top1,HOMBA:10443,rostral intralaminar nuclei of thalamus,HOMBA:12519,laterodorsal tegmental nucleus,both_wrong,0.8,"Neither 'rostral intralaminar nuclei' (thalamic but wrong nucleus) nor 'laterodorsal tegmental nucleus' (brainstem) match the thalamic query 'Laterodorsal thalamic nucleus, ventrolateral part'.",,,,both_wrong,0.8,"Neither 'rostral intralaminar nuclei' (thalamic but wrong nucleus) nor 'laterodorsal tegmental nucleus' (brainstem) match the thalamic query 'Laterodorsal thalamic nucleus, ventrolateral part'.",
827,species,Anterior Interposed Cerebellar Nucleus,llm_reject_top1,HOMBA:12471,pontine raphe region,HOMBA:12471,pontine raphe region,no_material_change,0.95,"Baseline and improved candidates are identical ('pontine raphe region'), and neither matches the cerebellar nucleus query; no material difference between candidates.",,,,no_material_change,0.95,"Baseline and improved candidates are identical ('pontine raphe region'), and neither matches the cerebellar nucleus query; no material difference between candidates.",
828,species,Frontal association cortex,llm_out_of_scope_for_rcs,HOMBA:10161,frontal cortex,HOMBA:10161,frontal cortex,no_material_change,0.95,"Both candidates are 'frontal cortex', which is a broader region than the query 'Frontal association cortex'; no material difference between candidates.",,,,no_material_change,0.95,"Both candidates are 'frontal cortex', which is a broader region than the query 'Frontal association cortex'; no material difference between candidates.",
829,species,"Laterodorsal thalamic nucleus, dorsomedial part",llm_reject_top1,HOMBA:AA30276,ventral midline nuclei of thalamus,HOMBA:AA30276,ventral midline nuclei of thalamus,no_material_change,0.95,"Baseline and improved candidates are identical ('ventral midline nuclei of thalamus'), and neither matches the specific thalamic nucleus query; no material change.",,,,no_material_change,0.95,"Baseline and improved candidates are identical ('ventral midline nuclei of thalamus'), and neither matches the specific thalamic nucleus query; no material change.",
830,species,Posterior Interposed Cerebellar Nucleus,llm_reject_top1,HOMBA:12844,posterior lobe of cerebellar cortex,HOMBA:12844,posterior lobe of cerebellar cortex,both_wrong,0.95,"Query 'Posterior Interposed Cerebellar Nucleus' refers to a deep cerebellar nucleus, but the candidate 'posterior lobe of cerebellar cortex' is a cortical region, not a nucleus. Both are incorrect.",,,,both_wrong,0.95,"Query 'Posterior Interposed Cerebellar Nucleus' refers to a deep cerebellar nucleus, but the candidate 'posterior lobe of cerebellar cortex' is a cortical region, not a nucleus. Both are incorrect.",
831,species,"Primary somatosensory area, dysgranular zone",llm_out_of_scope_for_rcs,HOMBA:10209,"primary somatosensory cortex (first somatosensory cortex, areas 3,1,2)",HOMBA:10209,"primary somatosensory cortex (first somatosensory cortex, areas 3,1,2)",no_material_change,0.9,"Both candidates are identical and correctly identify the broad primary somatosensory cortex, but the query specifies a dysgranular zone. However, since there is no difference between baseline and improved, it is no material change.",,,,no_material_change,0.9,"Both candidates are identical and correctly identify the broad primary somatosensory cortex, but the query specifies a dysgranular zone. However, since there is no difference between baseline and improved, it is no material change.",
832,species,Septimbrial nucleus,llm_reject_top1,HOMBA:13032,septofimbrial nucleus,HOMBA:13032,septofimbrial nucleus,no_material_change,0.95,"Both candidates are the same 'septofimbrial nucleus', which is the accepted name for the structure likely intended by the query 'Septimbrial nucleus'. No material change between outputs.",,,,no_material_change,0.95,"Both candidates are the same 'septofimbrial nucleus', which is the accepted name for the structure likely intended by the query 'Septimbrial nucleus'. No material change between outputs.",
833,species,Ventroposterior medial and lateral thalamic nuclei,llm_reject_top1,HOMBA:11515,medial subdivision of LaV,HOMBA:11515,medial subdivision of LaV,both_wrong,0.95,"Query 'Ventroposterior medial and lateral thalamic nuclei' refers to VPM and VPL of thalamus, but the candidate 'medial subdivision of LaV' is a different structure (lateral ventral nucleus). Both outputs are incorrect.",,,,both_wrong,0.95,"Query 'Ventroposterior medial and lateral thalamic nuclei' refers to VPM and VPL of thalamus, but the candidate 'medial subdivision of LaV' is a different structure (lateral ventral nucleus). Both outputs are incorrect.",
834,species,Ventral orbital area,llm_reject_top1,HOMBA:12261,ventral tegmental area,HOMBA:12187,anterior (ventral /principal) pretectal nucleus,both_wrong,0.95,"Query 'Ventral orbital area' is a cortical region, but baseline 'ventral tegmental area' and improved 'anterior pretectal nucleus' are both midbrain structures. Neither matches the query.",,,,both_wrong,0.95,"Query 'Ventral orbital area' is a cortical region, but baseline 'ventral tegmental area' and improved 'anterior pretectal nucleus' are both midbrain structures. Neither matches the query.",
835,species,Caudate putamen,llm_reject_top1,HOMBA:146034746,caudate-putamen cell bridges,HOMBA:146034746,caudate-putamen cell bridges,no_material_change,1.0,Baseline and improved candidate names are identical: caudate-putamen cell bridges.,,,,no_material_change,1.0,Baseline and improved candidate names are identical: caudate-putamen cell bridges.,
836,species,Lateral Cerebellar Nucleus,llm_reject_top1,HOMBA:AA30564,lateral region of cerebellar hemisphere,HOMBA:AA30564,lateral region of cerebellar hemisphere,no_material_change,1.0,Baseline and improved candidate names are identical: lateral region of cerebellar hemisphere.,,,,no_material_change,1.0,Baseline and improved candidate names are identical: lateral region of cerebellar hemisphere.,
837,species,Ventroposterior inferior thalamic nucleus,llm_reject_top1,HOMBA:10409,pulvinar of thalamus,HOMBA:10448,caudal intralaminar nuclei of thalamus,both_wrong,0.85,"Neither baseline (pulvinar of thalamus) nor improved (caudal intralaminar nuclei of thalamus) accurately represent the query 'Ventroposterior inferior thalamic nucleus', which is a distinct ventral posterior nucleus.",,,,both_wrong,0.85,"Neither baseline (pulvinar of thalamus) nor improved (caudal intralaminar nuclei of thalamus) accurately represent the query 'Ventroposterior inferior thalamic nucleus', which is a distinct ventral posterior nucleus.",
838,species,"Piriform cortex, layer 1",llm_out_of_scope_for_rcs,HOMBA:10311,piriform cortex,HOMBA:10311,piriform cortex,no_material_change,1.0,"Both candidates are 'piriform cortex', which is a parent structure to the query's layer 1; no difference between candidates.",,,,no_material_change,1.0,"Both candidates are 'piriform cortex', which is a parent structure to the query's layer 1; no difference between candidates.",
839,species,"Piriform cortex, layer 2",llm_out_of_scope_for_rcs,HOMBA:10311,piriform cortex,HOMBA:10311,piriform cortex,no_material_change,1.0,"Both candidates are 'piriform cortex', which is a parent structure to the query's layer 2; no difference between candidates.",,,,no_material_change,1.0,"Both candidates are 'piriform cortex', which is a parent structure to the query's layer 2; no difference between candidates.",
840,species,"Piriform cortex, layer 3",llm_out_of_scope_for_rcs,HOMBA:10311,piriform cortex,HOMBA:10311,piriform cortex,no_material_change,1.0,"Both candidates are 'piriform cortex', identical to each other but missing 'layer 3' specification; no material difference between baseline and improved.",,,,no_material_change,1.0,"Both candidates are 'piriform cortex', identical to each other but missing 'layer 3' specification; no material difference between baseline and improved.",
841,species,Orbital cortex (ventrolateral),llm_reject_top1,HOMBA:13324,ventrolateral temporal cortex,HOMBA:13324,ventrolateral temporal cortex,both_wrong,1.0,"Query 'Orbital cortex (ventrolateral)' refers to frontal lobe orbital cortex, but both candidates give 'ventrolateral temporal cortex', a different structure. Neither matches.",,,,both_wrong,1.0,"Query 'Orbital cortex (ventrolateral)' refers to frontal lobe orbital cortex, but both candidates give 'ventrolateral temporal cortex', a different structure. Neither matches.",
842,species,Centrolateral and paracentral thalamic nuclei,llm_reject_top1,HOMBA:10443,rostral intralaminar nuclei of thalamus,HOMBA:10446,paracentral nucleus of thalamus,improved_worse,0.8,"Query asks for 'centrolateral and paracentral thalamic nuclei' together. Baseline 'rostral intralaminar nuclei of thalamus' is a correct group term for these two nuclei. Improved 'paracentral nucleus of thalamus' is only one component, making it less correct than the baseline.",,,,improved_worse,0.8,"Query asks for 'centrolateral and paracentral thalamic nuclei' together. Baseline 'rostral intralaminar nuclei of thalamus' is a correct group term for these two nuclei. Improved 'paracentral nucleus of thalamus' is only one component, making it less correct than the baseline.",
843,species,Interanteromedial Thalamus,llm_reject_top1,HOMBA:AA30276,ventral midline nuclei of thalamus,HOMBA:13048,interanteromedial nucleus of thalamus,improved_better,1.0,"Improved 'interanteromedial nucleus of thalamus' exactly matches the query 'Interanteromedial Thalamus'. Baseline 'ventral midline nuclei of thalamus' is a broader parent group, less specific. Improved is more correct.",,,,improved_better,1.0,"Improved 'interanteromedial nucleus of thalamus' exactly matches the query 'Interanteromedial Thalamus'. Baseline 'ventral midline nuclei of thalamus' is a broader parent group, less specific. Improved is more correct.",
844,species,Stria medullaris thalami,llm_reject_top1,HOMBA:10590,stria medullaris of thalamus,HOMBA:10590,stria medullaris of thalamus,no_material_change,1.0,"Both candidates are 'stria medullaris of thalamus', equivalent to query 'Stria medullaris thalami'. No material difference.",,,,no_material_change,1.0,"Both candidates are 'stria medullaris of thalamus', equivalent to query 'Stria medullaris thalami'. No material difference.",
845,species,Basomedial amygdaloid nucleus,llm_reject_top1,HOMBA:10366,basolateral nuclear group of amygdala,HOMBA:10369,basomedial nucleus (accessory basal nucleus) of amygdala,improved_better,0.95,"Improved candidate is the specific nucleus request (basomedial nucleus), while baseline is a broader group (basolateral nuclear group).",,,,improved_better,0.95,"Improved candidate is the specific nucleus request (basomedial nucleus), while baseline is a broader group (basolateral nuclear group).",
846,species,Optic tract and optic chiasm,llm_reject_top1,HOMBA:10644,optic chiasm,HOMBA:10644,optic chiasm,no_material_change,1.0,"Both baseline and improved are identical terms 'optic chiasm', which only partially matches the query (missing optic tract).",,,,no_material_change,1.0,"Both baseline and improved are identical terms 'optic chiasm', which only partially matches the query (missing optic tract).",
847,species,Intermediodorsal Thalamus,llm_reject_top1,HOMBA:AA30274,dorsal midline nuclei of thalamus,HOMBA:13049,intermediodorsal  nucleus of thalamus,improved_better,0.95,"Improved candidate is the specific intermediodorsal nucleus, matching the query exactly, while baseline is a broader group (dorsal midline nuclei).",,,,improved_better,0.95,"Improved candidate is the specific intermediodorsal nucleus, matching the query exactly, while baseline is a broader group (dorsal midline nuclei).",
848,species,Superior Olive,llm_reject_top1,HOMBA:12470,medial superior olivary nucleus,HOMBA:12470,medial superior olivary nucleus,no_material_change,1.0,"Both baseline and improved are identical terms 'medial superior olivary nucleus', which is a subnucleus of the superior olive but not the exact query.",,,,no_material_change,1.0,"Both baseline and improved are identical terms 'medial superior olivary nucleus', which is a subnucleus of the superior olive but not the exact query.",
849,species,Pedunculopontine Nucleus,llm_reject_top1,HOMBA:12406,pontine nucleus,HOMBA:12406,pontine nucleus,both_wrong,0.9,"Both baseline and improved give 'pontine nucleus', which is a different structure from the query 'Pedunculopontine Nucleus'.",,,,both_wrong,0.9,"Both baseline and improved give 'pontine nucleus', which is a different structure from the query 'Pedunculopontine Nucleus'.",
850,species,Ventrolateral thalamic nucleus,llm_reject_top1,HOMBA:10443,rostral intralaminar nuclei of thalamus,HOMBA:10420,ventral lateral nucleus of thalamus,improved_better,0.9,"Improved candidate 'ventral lateral nucleus of thalamus' directly matches the query 'Ventrolateral thalamic nucleus', while baseline 'rostral intralaminar nuclei' is a different group.",,,,improved_better,0.9,"Improved candidate 'ventral lateral nucleus of thalamus' directly matches the query 'Ventrolateral thalamic nucleus', while baseline 'rostral intralaminar nuclei' is a different group.",
851,species,Kolliker-Fuse Nucleus,llm_reject_top1,HOMBA:12518,Koelliker-Fuse nucleus,HOMBA:12518,Koelliker-Fuse nucleus,no_material_change,0.95,Both candidates are the same structure with only a spelling variation (Koelliker-Fuse vs Kolliker-Fuse).,,,,no_material_change,0.95,Both candidates are the same structure with only a spelling variation (Koelliker-Fuse vs Kolliker-Fuse).,
852,species,Laterodorsal thalamic nucleus,llm_reject_top1,HOMBA:10393,anterodorsal nucleus of thalamus,HOMBA:10396,lateral dorsal nucleus of thalamus,improved_better,0.9,"Improved candidate 'lateral dorsal nucleus of thalamus' matches the query 'Laterodorsal thalamic nucleus', while baseline 'anterodorsal nucleus' is a different nucleus.",,,,improved_better,0.9,"Improved candidate 'lateral dorsal nucleus of thalamus' matches the query 'Laterodorsal thalamic nucleus', while baseline 'anterodorsal nucleus' is a different nucleus.",
853,species,Intergeniculate leaflet,llm_reject_top1,HOMBA:AA30305,intergeniculate leaf,HOMBA:AA30305,intergeniculate leaf,no_material_change,0.9,Both candidates refer to the same structure; 'leaf' is a synonym for 'leaflet'.,,,,no_material_change,0.9,Both candidates refer to the same structure; 'leaf' is a synonym for 'leaflet'.,
854,species,Juxtaparaventricular nucleus,llm_reject_top1,HOMBA:10457,paraventricular nucleus of thalamus,HOMBA:10457,paraventricular nucleus of thalamus,both_wrong,0.7,"Neither candidate matches the query 'Juxtaparaventricular nucleus'; both give 'paraventricular nucleus of thalamus', which is a distinct structure.",,,,both_wrong,0.7,"Neither candidate matches the query 'Juxtaparaventricular nucleus'; both give 'paraventricular nucleus of thalamus', which is a distinct structure.",
855,species,Precuneiform Nucleus,llm_reject_top1,HOMBA:12240,cuneiform nucleus,HOMBA:12240,cuneiform nucleus,both_wrong,0.9,"Query 'Precuneiform Nucleus' is a distinct midbrain structure from 'cuneiform nucleus'. Both baseline and improved map to the same incorrect entity (cuneiform nucleus), which is not equivalent to the query.",,,,both_wrong,0.9,"Query 'Precuneiform Nucleus' is a distinct midbrain structure from 'cuneiform nucleus'. Both baseline and improved map to the same incorrect entity (cuneiform nucleus), which is not equivalent to the query.",
856,species,A11 dopamine cell group,llm_out_of_scope_for_rcs,HOMBA:AA30843,A8 dopamine cell group,HOMBA:AA30843,A8 dopamine cell group,both_wrong,0.95,"Query 'A11 dopamine cell group' refers to a hypothalamic dopamine cell group, while both candidates map to 'A8 dopamine cell group', which is a different midbrain group. Neither candidate matches the query.",,,,both_wrong,0.95,"Query 'A11 dopamine cell group' refers to a hypothalamic dopamine cell group, while both candidates map to 'A8 dopamine cell group', which is a different midbrain group. Neither candidate matches the query.",
857,species,A13 dopamine cell group,llm_out_of_scope_for_rcs,HOMBA:AA30843,A8 dopamine cell group,HOMBA:AA30843,A8 dopamine cell group,both_wrong,0.95,"Query 'A13 dopamine cell group' is a hypothalamic group, but both candidates are 'A8 dopamine cell group', a midbrain group. Neither candidate is correct.",,,,both_wrong,0.95,"Query 'A13 dopamine cell group' is a hypothalamic group, but both candidates are 'A8 dopamine cell group', a midbrain group. Neither candidate is correct.",
